signal_id,listing_id,views,wishlist_count,time_period
4855,3752895,635,213,2024-01-01
4856,3753447,143,326,2024-01-01
4857,3753999,1517,65,2024-01-01
4858,3754552,820,144,2024-01-01
4859,3755104,408,197,2024-01-01
4860,3755656,4798,430,2024-01-01
4861,3756208,1545,343,2024-01-01
4862,3756761,1311,250,2024-01-01
4863,3757313,4037,281,2024-01-01
4864,3757865,2264,94,2024-01-01
4865,3758418,1065,271,2024-01-01
4866,3758970,1662,227,2024-01-01
4867,3759522,1099,69,2024-01-01
4868,3760075,3791,400,2024-01-01
4869,3760627,4907,306,2024-01-01
4870,3761179,2559,200,2024-01-01
4871,3761731,2341,202,2024-01-01
4872,3762284,1819,406,2024-01-01
4873,3762836,2960,95,2024-01-01
4874,3763388,2935,227,2024-01-01
4875,3763941,3374,210,2024-01-01
4876,3764493,1223,204,2024-01-01
4877,3765045,2097,380,2024-01-01
4878,3765598,1391,344,2024-01-01
4879,3766150,277,276,2024-01-01
4880,3766702,3379,97,2024-01-01
4881,3767254,544,57,2024-01-01
4882,3767807,1287,201,2024-01-01
4883,3768359,2619,342,2024-01-01
4884,3768911,3690,282,2024-01-01
4885,3769464,4273,250,2024-01-01
4886,3770016,2154,68,2024-01-01
4887,3770568,500,255,2024-01-01
4888,3771121,293,474,2024-01-01
4889,3771673,1405,357,2024-01-01
4890,3772225,4620,407,2024-01-01
4891,3772777,3262,435,2024-01-01
4892,3773330,2327,49,2024-01-01
4893,3773882,2152,421,2024-01-01
4894,3774434,2207,200,2024-01-01
4895,3774987,2761,461,2024-01-01
4896,3775539,3372,261,2024-01-01
4897,3776091,1896,292,2024-01-01
4898,3776644,2518,198,2024-01-01
4899,3777196,2280,257,2024-01-01
4900,3777748,164,407,2024-01-01
4901,3778300,1404,354,2024-01-01
4902,3778853,2234,53,2024-01-01
4903,3779405,3031,47,2024-01-01
4904,3779957,3968,87,2024-01-01
4905,3780510,3497,42,2024-01-01
4906,3781062,1883,498,2024-01-01
4907,3781614,3489,401,2024-01-01
4908,3782167,2248,453,2024-01-01
4909,3782719,4961,31,2024-01-01
4910,3783271,339,117,2024-01-01
4911,3783823,2433,467,2024-01-01
4912,3784376,3262,127,2024-01-01
4913,3784928,4238,308,2024-01-01
4914,3785480,1613,445,2024-01-01
4915,3786033,2581,494,2024-01-01
4916,3786585,1741,32,2024-01-01
4917,3787137,2048,201,2024-01-01
4918,3787690,3513,170,2024-01-01
4919,3788242,2873,436,2024-01-01
4920,3788794,3880,470,2024-01-01
4921,3789346,2659,14,2024-01-01
4922,3789899,1344,111,2024-01-01
4923,3790451,4177,385,2024-01-01
4924,3791003,286,227,2024-01-01
4925,3791556,4832,112,2024-01-01
4926,3792108,3073,483,2024-01-01
4927,3792660,2356,420,2024-01-01
4928,3793213,948,348,2024-01-01
4929,3793765,2942,496,2024-01-01
4930,3794317,3981,30,2024-01-01
4931,3794869,3419,21,2024-01-01
4932,3795422,3289,422,2024-01-01
4933,3795974,1587,245,2024-01-01
4934,3796526,1383,405,2024-01-01
4935,3797079,4269,467,2024-01-01
4936,3797631,692,59,2024-01-01
4937,3798183,2819,107,2024-01-01
4938,3798736,2009,74,2024-01-01
4939,3799288,1086,204,2024-01-01
4940,3799840,3664,244,2024-01-01
4941,3800392,4366,429,2024-01-01
4942,3800945,3784,100,2024-01-01
4943,3801497,2145,454,2024-01-01
4944,3802049,212,112,2024-01-01
4945,3802602,4321,102,2024-01-01
4946,3803154,4121,494,2024-01-01
4947,3803706,4122,38,2024-01-01
4948,3804259,2989,106,2024-01-01
4949,3804811,1064,314,2024-01-01
4950,3805363,1459,497,2024-01-01
4951,3805915,2006,469,2024-01-01
4952,3806468,2718,356,2024-01-01
4953,3807020,1149,383,2024-01-01
4954,3807572,4774,57,2024-01-01
4955,3808125,1555,425,2024-01-01
4956,3808677,2231,98,2024-01-01
4957,3809229,4230,118,2024-01-01
4958,3809782,3117,322,2024-01-01
4959,3810334,4665,77,2024-01-01
4960,3810886,837,244,2024-01-01
4961,3811438,1463,388,2024-01-01
4962,3811991,3226,369,2024-01-01
4963,3812543,1317,419,2024-01-01
4964,3813095,2885,181,2024-01-01
4965,3813648,4902,77,2024-01-01
4966,3814200,1798,140,2024-01-01
4967,3814752,947,140,2024-01-01
4968,3815305,162,203,2024-01-01
4969,3815857,178,47,2024-01-01
4970,3816409,1161,319,2024-01-01
4971,3816961,767,154,2024-01-01
4972,3817514,787,478,2024-01-01
4973,3818066,2254,440,2024-01-01
4974,3818618,794,206,2024-01-01
4975,3819171,1584,452,2024-01-01
4976,3819723,4400,89,2024-01-01
4977,3820275,3290,314,2024-01-01
4978,3820828,808,465,2024-01-01
4979,3821380,1550,39,2024-01-01
4980,3821932,1367,193,2024-01-01
4981,3822484,3389,352,2024-01-01
4982,3823037,2537,75,2024-01-01
4983,3823589,4541,26,2024-01-01
4984,3824141,522,231,2024-01-01
4985,3824694,3790,66,2024-01-01
4986,3825246,4165,305,2024-01-01
4987,3825798,3785,370,2024-01-01
4988,3826351,3099,193,2024-01-01
4989,3826903,1620,17,2024-01-01
4990,3827455,1046,254,2024-01-01
4991,3828007,3149,163,2024-01-01
4992,3828560,3406,209,2024-01-01
4993,3829112,4992,271,2024-01-01
4994,3829664,3158,353,2024-01-01
4995,3830217,208,442,2024-01-01
4996,3830769,3586,318,2024-01-01
4997,3831321,738,106,2024-01-01
4998,3831874,818,341,2024-01-01
4999,3832426,3448,149,2024-01-01
5000,3832978,251,24,2024-01-01
5001,3833530,776,484,2024-01-01
5002,3834083,2639,218,2024-01-01
5003,3834635,360,206,2024-01-01
5004,3835187,3112,461,2024-01-01
5005,3835740,3531,90,2024-01-01
5006,3836292,1995,191,2024-01-01
5007,3836844,123,243,2024-01-01
5008,3837397,2103,431,2024-01-01
5009,3837949,3172,410,2024-01-01
5010,3838501,4432,378,2024-01-01
5011,3839053,146,450,2024-01-01
5012,3839606,4764,422,2024-01-01
5013,3840158,3150,441,2024-01-01
5014,3840710,4190,359,2024-01-01
5015,3841263,4190,210,2024-01-01
5016,3841815,1267,329,2024-01-01
5017,3842367,4177,423,2024-01-01
5018,3842920,4125,332,2024-01-01
5019,3843472,4408,243,2024-01-01
5020,3844024,2924,326,2024-01-01
5021,3844576,1731,450,2024-01-01
5022,3845129,4512,143,2024-01-01
5023,3845681,2318,234,2024-01-01
5024,3846233,760,295,2024-01-01
5025,3846786,2034,66,2024-01-01
5026,3847338,3468,415,2024-01-01
5027,3847890,2764,248,2024-01-01
5028,3848443,4719,199,2024-01-01
5029,3848995,2560,347,2024-01-01
5030,3849547,3450,453,2024-01-01
5031,3850099,988,400,2024-01-01
5032,3850652,1693,149,2024-01-01
5033,3851204,1368,360,2024-01-01
5034,3851756,429,167,2024-01-01
5035,3852309,3739,22,2024-01-01
5036,3852861,1683,349,2024-01-01
5037,3853413,1176,284,2024-01-01
5038,3853966,1661,203,2024-01-01
5039,3854518,2378,141,2024-01-01
5040,3855070,1254,271,2024-01-01
5041,3855622,3862,204,2024-01-01
5042,3856175,206,437,2024-01-01
5043,3856727,4613,170,2024-01-01
5044,3857279,2658,213,2024-01-01
5045,3857832,3422,289,2024-01-01
5046,3858384,858,19,2024-01-01
5047,3858936,4928,213,2024-01-01
5048,3859489,2130,172,2024-01-01
5049,3860041,1019,183,2024-01-01
5050,3860593,3795,46,2024-01-01
5051,3861145,4468,39,2024-01-01
5052,3861698,2619,253,2024-01-01
5053,3862250,4057,28,2024-01-01
5054,3862802,2528,444,2024-01-01
5055,3863355,4543,411,2024-01-01
5056,3863907,3787,372,2024-01-01
5057,3864459,4213,36,2024-01-01
5058,3865012,1359,165,2024-01-01
5059,3865564,2938,272,2024-01-01
5060,3866116,1609,176,2024-01-01
5061,3866668,408,295,2024-01-01
5062,3867221,4007,132,2024-01-01
5063,3867773,430,134,2024-01-01
5064,3868325,4495,447,2024-01-01
5065,3868878,2474,368,2024-01-01
5066,3869430,2005,437,2024-01-01
5067,3869982,2360,200,2024-01-01
5068,3870535,3593,488,2024-01-01
5069,3871087,389,437,2024-01-01
5070,3871639,522,448,2024-01-01
5071,3872191,757,361,2024-01-01
5072,3872744,843,462,2024-01-01
5073,3873296,1676,40,2024-01-01
5074,3873848,2873,59,2024-01-01
5075,3874401,2276,211,2024-01-01
5076,3874953,3381,333,2024-01-01
5077,3875505,4899,334,2024-01-01
5078,3876058,2278,437,2024-01-01
5079,3876610,4885,38,2024-01-01
5080,3877162,4164,319,2024-01-01
5081,3877714,1224,295,2024-01-01
5082,3878267,1043,271,2024-01-01
5083,3878819,3053,396,2024-01-01
5084,3879371,251,493,2024-01-01
5085,3879924,3494,18,2024-01-01
5086,3880476,1904,413,2024-01-01
5087,3881028,1630,15,2024-01-01
5088,3881581,2376,63,2024-01-01
5089,3882133,1267,201,2024-01-01
5090,3882685,2797,265,2024-01-01
5091,3883237,3629,369,2024-01-01
5092,3883790,4919,162,2024-01-01
5093,3884342,3915,38,2024-01-01
5094,3884894,2029,492,2024-01-01
5095,3885447,2629,365,2024-01-01
5096,3885999,768,233,2024-01-01
5097,3886551,190,467,2024-01-01
5098,3887104,4845,459,2024-01-01
5099,3887656,3147,164,2024-01-01
5100,3888208,955,366,2024-01-01
5101,3888760,3950,244,2024-01-01
5102,3889313,3018,124,2024-01-01
5103,3889865,4982,180,2024-01-01
5104,3893731,2244,291,2024-01-01
5105,3894283,3840,183,2024-01-01
5106,3894836,1930,245,2024-01-01
5107,3895388,2751,116,2024-01-01
5108,3895940,727,190,2024-01-01
5109,3896493,1363,456,2024-01-01
5110,3897045,3345,97,2024-01-01
5111,3897597,1149,239,2024-01-01
5112,3898150,932,265,2024-01-01
5113,3898702,3472,414,2024-01-01
5114,3899254,768,105,2024-01-01
5115,3899806,3877,47,2024-01-01
5116,3900359,2040,140,2024-01-01
5117,3900911,3254,289,2024-01-01
5118,3901463,1126,115,2024-01-01
5119,3902016,1733,197,2024-01-01
5120,3902568,1899,238,2024-01-01
5121,3903120,4855,59,2024-01-01
5122,3903673,3563,16,2024-01-01
5123,3904225,2820,38,2024-01-01
5124,3904777,288,135,2024-01-01
5125,3905329,2204,493,2024-01-01
5126,3905882,4587,202,2024-01-01
5127,3906434,489,396,2024-01-01
5128,3906986,2007,400,2024-01-01
5129,3907539,428,331,2024-01-01
5130,3908091,951,83,2024-01-01
5131,3908643,4001,137,2024-01-01
5132,3909196,469,461,2024-01-01
5133,3909748,4550,391,2024-01-01
5134,3910300,494,130,2024-01-01
5135,3910852,3211,469,2024-01-01
5136,3911405,4434,166,2024-01-01
5137,3911957,2475,305,2024-01-01
5138,3912509,1760,141,2024-01-01
5139,3913062,136,274,2024-01-01
5140,3913614,1152,402,2024-01-01
5141,3914166,1405,342,2024-01-01
5142,3914719,3419,489,2024-01-01
5143,3915271,3543,354,2024-01-01
5144,3915823,287,154,2024-01-01
5145,3916375,1782,490,2024-01-01
5146,3916928,862,360,2024-01-01
5147,3917480,4318,433,2024-01-01
5148,3918032,2489,104,2024-01-01
5149,3918585,4139,206,2024-01-01
5150,3919137,4392,343,2024-01-01
5151,3919689,3019,288,2024-01-01
5152,3920242,3770,102,2024-01-01
5153,3920794,229,119,2024-01-01
5154,3921346,4596,247,2024-01-01
5155,3921898,4055,192,2024-01-01
5156,3922451,4409,338,2024-01-01
5157,3923003,4072,184,2024-01-01
5158,3923555,1900,50,2024-01-01
5159,3924108,2264,349,2024-01-01
5160,3924660,2073,313,2024-01-01
5161,3925212,2465,395,2024-01-01
5162,3925765,3210,214,2024-01-01
5163,3926317,701,143,2024-01-01
5164,3926869,2824,165,2024-01-01
5165,3927421,287,411,2024-01-01
5166,3927974,4293,52,2024-01-01
5167,3928526,4563,470,2024-01-01
5168,3929078,3539,286,2024-01-01
5169,3929631,1015,225,2024-01-01
5170,3930183,3836,164,2024-01-01
5171,3930735,4013,106,2024-01-01
5172,3931288,1693,220,2024-01-01
5173,3931840,742,264,2024-01-01
5174,3932392,1346,268,2024-01-01
5175,3932944,4482,315,2024-01-01
5176,3933497,3523,25,2024-01-01
5177,3934049,2919,119,2024-01-01
5178,3934601,1322,441,2024-01-01
5179,3935154,2895,133,2024-01-01
5180,3935706,4332,484,2024-01-01
5181,3936258,772,476,2024-01-01
5182,3936811,2772,140,2024-01-01
5183,3937363,471,418,2024-01-01
5184,3937915,3776,391,2024-01-01
5185,3938467,766,397,2024-01-01
5186,3939020,2500,226,2024-01-01
5187,3939572,3370,29,2024-01-01
5188,3940124,3782,432,2024-01-01
5189,3940677,2510,286,2024-01-01
5190,3941229,2946,104,2024-01-01
5191,3941781,2481,245,2024-01-01
5192,3942334,2369,54,2024-01-01
5193,3942886,4644,123,2024-01-01
5194,3943438,2262,415,2024-01-01
5195,3943990,311,456,2024-01-01
5196,3944543,3422,48,2024-01-01
5197,3945095,1777,140,2024-01-01
5198,3945647,4091,230,2024-01-01
5199,3946200,4582,148,2024-01-01
5200,3946752,2524,350,2024-01-01
5201,3947304,929,58,2024-01-01
5202,3947857,103,47,2024-01-01
5203,3948409,3587,469,2024-01-01
5204,3948961,2964,475,2024-01-01
5205,3949513,4716,337,2024-01-01
5206,3950066,4796,494,2024-01-01
5207,3950618,3840,481,2024-01-01
5208,3951170,719,224,2024-01-01
5209,3951723,3721,450,2024-01-01
5210,3952275,4040,29,2024-01-01
5211,3952827,2362,241,2024-01-01
5212,3953380,1434,249,2024-01-01
5213,3953932,3254,108,2024-01-01
5214,3954484,2142,135,2024-01-01
5215,3955036,4993,70,2024-01-01
5216,3955589,3443,359,2024-01-01
5217,3956141,3605,231,2024-01-01
5218,3956693,372,378,2024-01-01
5219,3957246,1067,390,2024-01-01
5220,3957798,2718,198,2024-01-01
5221,3958350,3129,429,2024-01-01
5222,3958903,4830,442,2024-01-01
5223,3959455,2247,326,2024-01-01
5224,3960007,3672,233,2024-01-01
5225,3960559,1458,100,2024-01-01
5226,3961112,3901,491,2024-01-01
5227,3961664,4297,319,2024-01-01
5228,3962216,276,169,2024-01-01
5229,3962769,2313,251,2024-01-01
5230,3963321,2666,459,2024-01-01
5231,3963873,4556,76,2024-01-01
5232,3964426,2234,313,2024-01-01
5233,3964978,1119,130,2024-01-01
5234,3965530,4982,91,2024-01-01
5235,3966082,4975,452,2024-01-01
5236,3966635,1252,437,2024-01-01
5237,3967187,1596,205,2024-01-01
5238,3967739,2387,144,2024-01-01
5239,3968292,1310,197,2024-01-01
5240,3968844,4393,382,2024-01-01
5241,3969396,1373,39,2024-01-01
5242,3969949,914,303,2024-01-01
5243,3970501,4268,127,2024-01-01
5244,3971053,4288,60,2024-01-01
5245,3971605,2370,283,2024-01-01
5246,3972158,2748,211,2024-01-01
5247,3972710,3726,262,2024-01-01
5248,3973262,2050,253,2024-01-01
5249,3973815,1816,338,2024-01-01
5250,3974367,3280,335,2024-01-01
5251,3974919,3068,428,2024-01-01
5252,3975472,4303,66,2024-01-01
5253,3976024,3906,264,2024-01-01
5254,3976576,3059,115,2024-01-01
5255,3977128,2861,425,2024-01-01
5256,3977681,2885,458,2024-01-01
5257,3978233,4243,497,2024-01-01
5258,3978785,4383,483,2024-01-01
5259,3979338,2795,342,2024-01-01
5260,3979890,4544,16,2024-01-01
5261,3980442,2110,145,2024-01-01
5262,3980995,151,252,2024-01-01
5263,3981547,1269,391,2024-01-01
5264,3982099,1627,164,2024-01-01
5265,3982651,4140,68,2024-01-01
5266,3983204,3081,338,2024-01-01
5267,3983756,3841,394,2024-01-01
5268,3984308,568,380,2024-01-01
5269,3984861,160,394,2024-01-01
5270,3985413,4567,296,2024-01-01
5271,3985965,3975,266,2024-01-01
5272,3986518,2316,239,2024-01-01
5273,3987070,938,101,2024-01-01
5274,3987622,1739,426,2024-01-01
5275,3988174,3459,489,2024-01-01
5276,3988727,1011,243,2024-01-01
5277,3989279,3007,135,2024-01-01
5278,3989831,3197,444,2024-01-01
5279,3990384,1679,246,2024-01-01
5280,3990936,4743,346,2024-01-01
5281,3991488,785,407,2024-01-01
5282,3992041,3799,291,2024-01-01
5283,3992593,380,486,2024-01-01
5284,3993145,1828,16,2024-01-01
5285,3993697,4988,428,2024-01-01
5286,3994250,159,51,2024-01-01
5287,3994802,3701,197,2024-01-01
5288,3995354,2239,222,2024-01-01
5289,3995907,3126,483,2024-01-01
5290,3996459,963,456,2024-01-01
5291,3997011,2820,278,2024-01-01
5292,3997564,1996,105,2024-01-01
5293,3998116,971,210,2024-01-01
5294,3998668,3948,322,2024-01-01
5295,3999220,4674,137,2024-01-01
5296,3999773,4173,391,2024-01-01
5297,4000325,300,33,2024-01-01
5298,4000877,2751,324,2024-01-01
5299,4001430,3528,48,2024-01-01
5300,4001982,1648,316,2024-01-01
5301,4002534,2628,151,2024-01-01
5302,4003087,521,192,2024-01-01
5303,4003639,291,20,2024-01-01
5304,4004191,2097,415,2024-01-01
5305,4004743,633,273,2024-01-01
5306,4005296,643,331,2024-01-01
5307,4005848,2310,345,2024-01-01
5308,4006400,916,346,2024-01-01
5309,4006953,4244,340,2024-01-01
5310,4007505,2608,406,2024-01-01
5311,4008057,2737,345,2024-01-01
5312,4008610,2083,370,2024-01-01
5313,4009162,718,90,2024-01-01
5314,4009714,718,447,2024-01-01
5315,4010266,1655,198,2024-01-01
5316,4010819,2607,490,2024-01-01
5317,4011371,557,163,2024-01-01
5318,4011923,625,461,2024-01-01
5319,4012476,813,136,2024-01-01
5320,4013028,4487,262,2024-01-01
5321,4013580,2395,63,2024-01-01
5322,4014133,1660,168,2024-01-01
5323,4014685,855,254,2024-01-01
5324,4015237,2219,318,2024-01-01
5325,4015789,445,497,2024-01-01
5326,4016342,1910,32,2024-01-01
5327,4016894,3866,121,2024-01-01
5328,4017446,2834,350,2024-01-01
5329,4017999,2303,133,2024-01-01
5330,4018551,3061,170,2024-01-01
5331,4019103,490,324,2024-01-01
5332,4019656,1958,76,2024-01-01
5333,4020208,4642,304,2024-01-01
5334,4020760,3875,493,2024-01-01
5335,4021312,2522,286,2024-01-01
5336,4021865,1092,113,2024-01-01
5337,4022417,595,456,2024-01-01
5338,4022969,652,18,2024-01-01
5339,4023522,942,384,2024-01-01
5340,4024074,228,308,2024-01-01
5341,4024626,4301,185,2024-01-01
5342,4025179,1555,301,2024-01-01
5343,4025731,757,484,2024-01-01
5344,4026283,2376,36,2024-01-01
5345,4026835,4237,371,2024-01-01
5346,4027388,2431,240,2024-01-01
5347,4027940,343,206,2024-01-01
5348,4028492,3588,266,2024-01-01
5349,4029045,117,198,2024-01-01
5350,4029597,3684,257,2024-01-01
5351,4030149,2058,265,2024-01-01
5352,4030702,2392,301,2024-01-01
5353,4031254,2628,476,2024-01-01
5354,4031806,1079,321,2024-01-01
5355,4032358,1350,407,2024-01-01
5356,4032911,383,18,2024-01-01
5357,4033463,461,349,2024-01-01
5358,4034015,4187,443,2024-01-01
5359,4034568,3190,417,2024-01-01
5360,4035120,2207,480,2024-01-01
5361,4035672,4765,409,2024-01-01
5362,4036225,1079,112,2024-01-01
5363,4036777,1484,144,2024-01-01
5364,4037329,2944,72,2024-01-01
5365,4037881,224,441,2024-01-01
5366,4038434,3667,312,2024-01-01
5367,4038986,2868,30,2024-01-01
5368,4039538,1491,322,2024-01-01
5369,4040091,4197,356,2024-01-01
5370,4040643,4411,75,2024-01-01
5371,4041195,1588,301,2024-01-01
5372,4041748,2751,11,2024-01-01
5373,4042300,1034,270,2024-01-01
5374,4042852,3263,278,2024-01-01
5375,4043404,3905,355,2024-01-01
5376,4043957,3280,344,2024-01-01
5377,4044509,626,83,2024-01-01
5378,4045061,3949,129,2024-01-01
5379,4045614,3865,166,2024-01-01
5380,4046166,3780,315,2024-01-01
5381,4046718,2610,71,2024-01-01
5382,4047271,3459,327,2024-01-01
5383,4047823,3011,154,2024-01-01
5384,4048375,4382,325,2024-01-01
5385,4048927,521,223,2024-01-01
5386,4049480,1879,406,2024-01-01
5387,4050032,1006,46,2024-01-01
5388,4050584,4022,216,2024-01-01
5389,4051137,2427,195,2024-01-01
5390,4051689,551,183,2024-01-01
5391,4052241,1493,188,2024-01-01
5392,4052794,2420,350,2024-01-01
5393,4053346,737,182,2024-01-01
5394,4053898,986,411,2024-01-01
5395,4054450,1356,31,2024-01-01
5396,4055003,111,161,2024-01-01
5397,4055555,2048,329,2024-01-01
5398,4056107,328,196,2024-01-01
5399,4056660,2378,449,2024-01-01
5400,4057212,3220,383,2024-01-01
5401,4057764,2591,239,2024-01-01
5402,4058317,3714,161,2024-01-01
5403,4058869,4201,216,2024-01-01
5404,4059421,4905,241,2024-01-01
5405,4059973,3077,281,2024-01-01
5406,4060526,3739,378,2024-01-01
5407,4061078,1221,13,2024-01-01
5408,4061630,4425,357,2024-01-01
5409,4062183,4429,54,2024-01-01
5410,4062735,2441,301,2024-01-01
5411,4063287,3420,469,2024-01-01
5412,4063840,2019,21,2024-01-01
5413,4064392,2471,199,2024-01-01
5414,4064944,3392,41,2024-01-01
5415,4065496,4151,194,2024-01-01
5416,4066049,1651,389,2024-01-01
5417,4066601,1242,308,2024-01-01
5418,4067153,2551,176,2024-01-01
5419,4067706,543,411,2024-01-01
5420,4068258,2011,97,2024-01-01
5421,4068810,2624,250,2024-01-01
5422,4069363,2185,161,2024-01-01
5423,4069915,712,268,2024-01-01
5424,4070467,1081,14,2024-01-01
5425,4071019,519,149,2024-01-01
5426,4071572,4145,23,2024-01-01
5427,4072124,2708,34,2024-01-01
5428,4072676,4928,434,2024-01-01
5429,4073229,3979,344,2024-01-01
5430,4073781,1701,226,2024-01-01
5431,4074333,2799,298,2024-01-01
5432,4074886,3304,491,2024-01-01
5433,4075438,2588,264,2024-01-01
5434,4075990,721,431,2024-01-01
5435,4076542,2083,213,2024-01-01
5436,4077095,1917,159,2024-01-01
5437,4077647,3226,249,2024-01-01
5438,4078199,2058,457,2024-01-01
5439,4078752,667,220,2024-01-01
5440,4079304,4312,225,2024-01-01
5441,4079856,369,235,2024-01-01
5442,4080409,3563,88,2024-01-01
5443,4080961,4389,350,2024-01-01
5444,4081513,1339,87,2024-01-01
5445,4082065,1300,318,2024-01-01
5446,4082618,3518,104,2024-01-01
5447,4083170,288,179,2024-01-01
5448,4083722,4432,309,2024-01-01
5449,4084275,838,187,2024-01-01
5450,4084827,3841,211,2024-01-01
5451,4085379,3779,269,2024-01-01
5452,4085932,2450,230,2024-01-01
5453,4086484,864,422,2024-01-01
5454,4087036,3046,218,2024-01-01
5455,4087588,3224,271,2024-01-01
5456,4088141,975,99,2024-01-01
5457,4088693,3470,206,2024-01-01
5458,4089245,2598,418,2024-01-01
5459,4089798,1638,444,2024-01-01
5460,4090350,1834,175,2024-01-01
5461,4090902,3023,60,2024-01-01
5462,4091455,3678,177,2024-01-01
5463,4092007,933,429,2024-01-01
5464,4092559,1159,139,2024-01-01
5465,4093111,4752,406,2024-01-01
5466,4093664,2879,184,2024-01-01
5467,4094216,2806,18,2024-01-01
5468,4094768,2219,141,2024-01-01
5469,4095321,4309,218,2024-01-01
5470,4095873,4720,317,2024-01-01
5471,4096425,1922,62,2024-01-01
5472,4096978,4347,130,2024-01-01
5473,4097530,4539,80,2024-01-01
5474,4098082,201,111,2024-01-01
5475,4098634,2772,188,2024-01-01
5476,4099187,712,196,2024-01-01
5477,4099739,4929,424,2024-01-01
5478,4100291,3281,395,2024-01-01
5479,4100844,1048,243,2024-01-01
5480,4101396,782,31,2024-01-01
5481,4101948,4318,230,2024-01-01
5482,4102501,3107,379,2024-01-01
5483,4103053,4218,470,2024-01-01
5484,4103605,2006,336,2024-01-01
5485,4104157,3371,441,2024-01-01
5486,4104710,2777,74,2024-01-01
5487,4105262,754,419,2024-01-01
5488,4105814,705,364,2024-01-01
5489,4106367,4152,271,2024-01-01
5490,4106919,797,116,2024-01-01
5491,4107471,1605,71,2024-01-01
